city,postal_code,ad_type,property_type,reference,title,publication_date,modification_date,new_property,rooms_quantity,bedrooms_quantity,price,photos
Château-l'Évêque,24460,buy,castle,SL-A23315BLO24,"Château 11 pièce(s), CHÂTEAU-L'ÉVÊQUE",2023-08-11T00:09:49.804Z,2023-09-08T00:17:23.052Z,False,11,7,460000,"https://image.hestia.immo/zPUuw-CDjv8M_DN8qOvPi-9_8ZFFiUXpKzBdJogL5PE/w:800/h:600/rt:fill/wm:1:noea:15:15:0.35/dpr:1/el:false/ex:false/mb:0/aHR0cHM6Ly9jZG4uaGVzdGlhLmltbW8vaW1hZ2UvVEVOM1hQTkMvMjAyMy0wOC9ET0NHWjRXQ0EzVlMuanBlZw.jpg, https://image.hestia.immo/h2hMSwKKA9sPNErvgKmyGib6V_-WjGL00bOJNrUgI6o/w:800/h:600/rt:fill/wm:1:noea:15:15:0.35/dpr:1/el:false/ex:false/mb:0/aHR0cHM6Ly9jZG4uaGVzdGlhLmltbW8vaW1hZ2UvVEVOM1hQTkMvMjAyMy0wOC9ET0MxNTg2RlAxWTMuanBlZw.jpg, https://image.hestia.immo/5j-HeE7HxqMHxS2zKbA6SaXg9DYsnM3yWHaMyQX2YVI/w:800/h:600/rt:fill/wm:1:noea:15:15:0.35/dpr:1/el:false/ex:false/mb:0/aHR0cHM6Ly9jZG4uaGVzdGlhLmltbW8vaW1hZ2UvVEVOM1hQTkMvMjAyMy0wOC9ET0MyQlE3RE0zMzYuanBlZw.jpg, https://image.hestia.immo/m6vmXtEQdYS_TWOhZhDr-lRR9yqKtZqFKobMDG8GzyI/w:800/h:600/rt:fill/wm:1:noea:15:15:0.35/dpr:1/el:false/ex:false/mb:0/aHR0cHM6Ly9jZG4uaGVzdGlhLmltbW8vaW1hZ2UvVEVOM1hQTkMvMjAyMy0wOC9ET0M2MDVTVjIxMU4uanBlZw.jpg, https://image.hestia.immo/92oRNED1YLxo6UVQHpgeYOqEfHgRC2CMJf3NQ8qej5c/w:800/h:600/rt:fill/wm:1:noea:15:15:0.35/dpr:1/el:false/ex:false/mb:0/aHR0cHM6Ly9jZG4uaGVzdGlhLmltbW8vaW1hZ2UvVEVOM1hQTkMvMjAyMy0wOC9ET0MzMEdRR1Y0MlQuanBlZw.jpg, https://image.hestia.immo/x3Zt4JHch-X65unyWusdSTTscled5Mn2qsI-9KKB-e4/w:800/h:600/rt:fill/wm:1:noea:15:15:0.35/dpr:1/el:false/ex:false/mb:0/aHR0cHM6Ly9jZG4uaGVzdGlhLmltbW8vaW1hZ2UvVEVOM1hQTkMvMjAyMy0wOC9ET0MyUURBMUQzMU0uanBlZw.jpg, https://image.hestia.immo/pfsnYXhBnKS5_XeHa__r8uDfmZqytCS-RaeNIqelmN8/w:800/h:600/rt:fill/wm:1:noea:15:15:0.35/dpr:1/el:false/ex:false/mb:0/aHR0cHM6Ly9jZG4uaGVzdGlhLmltbW8vaW1hZ2UvVEVOM1hQTkMvMjAyMy0wOC9ET0NES1dSUVgzUjQuanBlZw.jpg, https://image.hestia.immo/3LbdHPSB1A3A6Ue4I_odkFzRoETaIQLizgaQfdx5diQ/w:800/h:600/rt:fill/wm:1:noea:15:15:0.35/dpr:1/el:false/ex:false/mb:0/aHR0cHM6Ly9jZG4uaGVzdGlhLmltbW8vaW1hZ2UvVEVOM1hQTkMvMjAyMy0wOC9ET0MxRUI4MkhEQTkuanBlZw.jpg, https://image.hestia.immo/zDAT63p6gUlVqhkTkRVtUlusf224X_Y8EkOva5XTBA4/w:800/h:600/rt:fill/wm:1:noea:15:15:0.35/dpr:1/el:false/ex:false/mb:0/aHR0cHM6Ly9jZG4uaGVzdGlhLmltbW8vaW1hZ2UvVEVOM1hQTkMvMjAyMy0wOC9ET0MzOFA2VlMzMkEuanBlZw.jpg, https://image.hestia.immo/Rog0EV27la829mc5D5Avi1uIjrn-cZdBl-walOaUZnU/w:800/h:600/rt:fill/wm:1:noea:15:15:0.35/dpr:1/el:false/ex:false/mb:0/aHR0cHM6Ly9jZG4uaGVzdGlhLmltbW8vaW1hZ2UvVEVOM1hQTkMvMjAyMy0wOC9ET0MyUDZFVjJTMUsuanBlZw.jpg"
Le Quesnoy,59530,prestige,castle,VM1573-NOTARIANNI2,Manoir indiviudel au coeur du bocage,2023-08-09T21:19:22.791Z,2023-09-11T15:58:00.342Z,False,18,9,487000,"https://img.netty.immo/productcw/notarianni2/2/VM1573/1667602711_VM1573_10_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667602680_VM1573_6_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667602640_VM1573_2_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667602973_VM1573_15_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667602672_VM1573_5_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667602895_VM1573_14_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667603046_VM1573_16_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667603102_VM1573_17_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667603149_VM1573_18_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667603238_VM1573_20_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667603482_VM1573_21_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667603579_VM1573_23_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667603862_VM1573_26_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667604008_VM1573_28_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1673523221_VM1573_1_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667604194_VM1573_31_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667604247_VM1573_32_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667604321_VM1573_33_original.jpg, https://img.netty.immo/productcw/notarianni2/2/VM1573/1667602758_VM1573_12_original.jpg"
Saint-Sulpice-la-Pointe,81370,buy,castle,750511002-15,Château 8 chambre(s) à vendre,2023-08-09T20:36:53.410Z,2023-09-10T15:50:21.747Z,False,12,8,1450000,"https://photos.ubiflow.net/314502/394504895/photos/1.jpg?INSOON_EB_5512801818_20230910123825, https://photos.ubiflow.net/314502/394504895/photos/2.jpg?INSOON_EB_5512801818_20230910123825, https://photos.ubiflow.net/314502/394504895/photos/3.jpg?INSOON_EB_5512801818_20230909010233, https://photos.ubiflow.net/314502/394504895/photos/4.jpg?INSOON_EB_5512801818_20230909010233, https://photos.ubiflow.net/314502/394504895/photos/5.jpg?INSOON_EB_5512801818_20230910093454, https://photos.ubiflow.net/314502/394504895/photos/6.jpg?INSOON_EB_5512801818_20230908133851, https://photos.ubiflow.net/314502/394504895/photos/7.jpg?INSOON_EB_5512801818_20230908201515, https://photos.ubiflow.net/314502/394504895/photos/8.jpg?INSOON_EB_5512801818_20230910004232, https://photos.ubiflow.net/314502/394504895/photos/9.jpg?INSOON_EB_5512801818_20230908201515, https://photos.ubiflow.net/314502/394504895/photos/10.jpg?INSOON_EB_5512801818_20230908201515, https://photos.ubiflow.net/314502/394504895/photos/11.jpg?INSOON_EB_5512801818_20230909130414, https://photos.ubiflow.net/314502/394504895/photos/12.jpg?INSOON_EB_5512801818_20230909093915, https://photos.ubiflow.net/314502/394504895/photos/13.jpg?INSOON_EB_5512801818_20230909010233, https://photos.ubiflow.net/314502/394504895/photos/14.jpg?INSOON_EB_5512801818_20230910123825"
Bergerac,24100,buy,castle,AS8-071,Magnifique appartement au coeur d'un chateau,2023-08-01T03:23:04.528Z,2023-09-08T04:27:15.242Z,False,2,1,462500,"https://photos.ubiflow.net/241195/393726179/photos/1.jpg?INSOON_EB_5512801818_20230801024442, https://photos.ubiflow.net/241195/393726179/photos/2.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/3.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/4.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/5.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/6.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/7.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/8.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/9.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/10.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/11.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/12.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/13.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/14.jpg?INSOON_EB_5512801818_20230822024734, https://photos.ubiflow.net/241195/393726179/photos/15.jpg?INSOON_EB_5512801818_20230822024734"
Bergerac,24100,buy,castle,AS8-076,Magnifique appartement au coeur d'un chateau,2023-08-01T03:23:04.528Z,2023-09-08T04:27:15.028Z,False,1,,640000,"https://photos.ubiflow.net/241195/393726197/photos/1.jpg?INSOON_EB_5512801818_20230804011228, https://photos.ubiflow.net/241195/393726197/photos/2.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/3.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/4.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/5.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/6.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/7.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/8.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/9.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/10.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/11.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/12.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/13.jpg?INSOON_EB_5512801818_20230815010858, https://photos.ubiflow.net/241195/393726197/photos/14.jpg?INSOON_EB_5512801818_20230815010858"
Bordeaux,33000,buy,castle,AS8-080,Magnifique maison au coeur d'un chateau,2023-08-01T03:23:04.528Z,2023-09-08T04:27:15.207Z,False,4,,960000,"https://photos.ubiflow.net/241195/393726212/photos/1.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/2.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/3.jpg?INSOON_EB_5512801818_20230801024449, https://photos.ubiflow.net/241195/393726212/photos/4.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/5.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/6.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/7.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/8.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/9.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/10.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/11.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/12.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/13.jpg?INSOON_EB_5512801818_20230809024455, https://photos.ubiflow.net/241195/393726212/photos/14.jpg?INSOON_EB_5512801818_20230809024455"
Vic-Fezensac,32190,buy,castle,1333,Château de Castelmore sur 155ha de terres et bois,2023-07-24T17:59:00.648Z,2023-09-10T11:40:01.292Z,False,20,11,2500000,"https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_d84a16efa8418033b0e95e97d700c9eb.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_2684b78070a8d26abf685588ed1c9bcd.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_a59b598dc8bca5716f2cc5e75a807405.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_661e250a44631f13c123130267d3e89e.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_fec318d3b74dc1013aa26b1a48420987.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_f9683bebd9c2beb79d7a07883d0de4cd.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_f6835c4d6972600e8d2e2018d76cc6ae.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_ca335858fb185624f3f48d3cd00ea8c1.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_f8faccf074c882d82c6825fffd930e0b.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_35b013033eda20a658c49013fe8156ae.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_86230020e8a51bd3cb0aff4a5a55a14c.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_9f37cbb70114f07632404304bb933b99.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_6316126308e94ea16849d6bcfcaee76f.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_f97930b4cd5024b1b7127b48bda387b1.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_2e9d23eeb749152250b33145c9a12949.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_99ec694268ba6776aa396a74b614fc73.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_2ae0774cd196ed42d30b436d43675c06.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_e5b5949acfc91f8edc8354a8505e8975.jpg, https://laffargueimmo.staticlbi.com/original/images/biens/1/b1e94b5189b7a36368680db9da93dff4/photo_3c2fecebcb29616577bd38e909834953.jpg"
Conques-en-Rouergue,12320,buy,castle,AS3-4200D_bienici,"Entre Rodez et Conques, à vendre château médiéval classé aux Monuments Historiques",2023-07-23T02:24:44.151Z,2023-07-23T02:24:44.151Z,False,9,6,1575000,"https://photos.ubiflow.net/810847/392909414/photos/1.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/2.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/3.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/4.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/5.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/6.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/7.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/8.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/9.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/10.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/11.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/12.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/13.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/14.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/15.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/16.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/17.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/18.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/19.jpg?INSOON_EB_5512801818_20230723031224, https://photos.ubiflow.net/810847/392909414/photos/20.jpg?INSOON_EB_5512801818_20230723031224"
Mussidan,24400,buy,castle,AS8-056A,A 1 H DE BORDEAUX - CHÂTEAU STYLE TUDOR XIX - 8HA - POTENTIEL D'EXCEPTION,2023-07-23T02:18:59.512Z,2023-07-25T09:15:26.066Z,False,20,9,3240000,"https://photos.ubiflow.net/241195/392901179/photos/1.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/2.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/3.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/4.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/5.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/6.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/7.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/8.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/9.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/10.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/11.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/12.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/13.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/14.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/15.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/16.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/17.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/18.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/19.jpg?INSOON_EB_5512801818_20230723020524, https://photos.ubiflow.net/241195/392901179/photos/20.jpg?INSOON_EB_5512801818_20230723020524"
Sarlat-la-Canéda,24200,buy,castle,AS8-047A,Magnifique château en Périgord Noir,2023-07-23T02:18:59.512Z,2023-08-17T03:07:09.826Z,False,21,12,3500000,"https://photos.ubiflow.net/241195/392901149/photos/1.jpg?INSOON_EB_5512801818_20230817014705, https://photos.ubiflow.net/241195/392901149/photos/2.jpg?INSOON_EB_5512801818_20230817014705, https://photos.ubiflow.net/241195/392901149/photos/3.jpg?INSOON_EB_5512801818_20230723020519, https://photos.ubiflow.net/241195/392901149/photos/4.jpg?INSOON_EB_5512801818_20230817014705, https://photos.ubiflow.net/241195/392901149/photos/5.jpg?INSOON_EB_5512801818_20230817014705, https://photos.ubiflow.net/241195/392901149/photos/6.jpg?INSOON_EB_5512801818_20230723020519, https://photos.ubiflow.net/241195/392901149/photos/7.jpg?INSOON_EB_5512801818_20230723020519, https://photos.ubiflow.net/241195/392901149/photos/8.jpg?INSOON_EB_5512801818_20230723020519, https://photos.ubiflow.net/241195/392901149/photos/9.jpg?INSOON_EB_5512801818_20230723020519, https://photos.ubiflow.net/241195/392901149/photos/10.jpg?INSOON_EB_5512801818_20230723020519, https://photos.ubiflow.net/241195/392901149/photos/11.jpg?INSOON_EB_5512801818_20230817014705, https://photos.ubiflow.net/241195/392901149/photos/12.jpg?INSOON_EB_5512801818_20230817014706, https://photos.ubiflow.net/241195/392901149/photos/13.jpg?INSOON_EB_5512801818_20230817014706, https://photos.ubiflow.net/241195/392901149/photos/14.jpg?INSOON_EB_5512801818_20230817014706, https://photos.ubiflow.net/241195/392901149/photos/15.jpg?INSOON_EB_5512801818_20230817014706, https://photos.ubiflow.net/241195/392901149/photos/16.jpg?INSOON_EB_5512801818_20230817014706, https://photos.ubiflow.net/241195/392901149/photos/17.jpg?INSOON_EB_5512801818_20230723020519, https://photos.ubiflow.net/241195/392901149/photos/18.jpg?INSOON_EB_5512801818_20230817014706, https://photos.ubiflow.net/241195/392901149/photos/19.jpg?INSOON_EB_5512801818_20230817014706, https://photos.ubiflow.net/241195/392901149/photos/20.jpg?INSOON_EB_5512801818_20230817014706"
Castelnaudary,11400,buy,castle,AS3-3932W_bienici,Très beau domaine avec chateau et dépendances,2023-07-22T03:09:42.455Z,2023-08-26T01:11:43.699Z,False,18,11,1740000,"https://photos.ubiflow.net/810847/392828636/photos/1.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/2.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/3.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/4.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/5.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/6.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/7.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/8.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/9.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/10.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/11.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/12.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/13.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/14.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/15.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/16.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/17.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/18.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/19.jpg?INSOON_EB_5512801818_20230722024418, https://photos.ubiflow.net/810847/392828636/photos/20.jpg?INSOON_EB_5512801818_20230722024418"
